 % the field is psp
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.208000E+003  0.300000E+002 -0.264884E+002 -0.150841E+002 -0.213071E-005 -0.141895E-005  0.255995E-005 -0.322985E-006 -0.215093E-006  0.388052E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.208500E+003  0.300000E+002 -0.263645E+002 -0.153148E+002 -0.731853E-006 -0.249663E-005  0.260169E-005 -0.110937E-006 -0.378450E-006  0.394375E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.209000E+003  0.300000E+002 -0.262386E+002 -0.155443E+002  0.949158E-006 -0.246876E-005  0.264494E-005  0.143876E-006 -0.374221E-006  0.400926E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.209500E+003  0.300000E+002 -0.261107E+002 -0.157727E+002  0.222279E-005 -0.151429E-005  0.268958E-005  0.336931E-006 -0.229537E-006  0.407688E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.210000E+003  0.300000E+002 -0.259808E+002 -0.160000E+002  0.273384E-005 -0.107549E-006  0.273596E-005  0.414392E-006 -0.163021E-007  0.414712E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.210500E+003  0.300000E+002 -0.258489E+002 -0.162262E+002  0.247972E-005  0.126547E-005  0.278396E-005  0.375868E-006  0.191816E-006  0.421984E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.211000E+003  0.300000E+002 -0.257150E+002 -0.164511E+002  0.168260E-005  0.228001E-005  0.283365E-005  0.255039E-006  0.345592E-006  0.429510E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.211500E+003  0.300000E+002 -0.255792E+002 -0.166750E+002  0.632860E-006  0.281481E-005  0.288508E-005  0.959242E-007  0.426648E-006  0.437298E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.212000E+003  0.300000E+002 -0.254414E+002 -0.168976E+002 -0.422835E-006  0.290799E-005  0.293857E-005 -0.640893E-007  0.440765E-006  0.445400E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.212500E+003  0.300000E+002 -0.253017E+002 -0.171190E+002 -0.133015E-005  0.268220E-005  0.299391E-005 -0.201608E-006  0.406537E-006  0.453782E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
