 % the field is pss
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.208500E+003  0.300000E+002 -0.263645E+002 -0.153148E+002  0.162955E-003  0.768419E-003  0.785507E-003  0.121829E-003  0.574487E-003  0.587263E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.209000E+003  0.300000E+002 -0.262386E+002 -0.155443E+002  0.207927E-003 -0.795548E-003  0.822272E-003  0.155432E-003 -0.594697E-003  0.614673E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.209500E+003  0.300000E+002 -0.261107E+002 -0.157727E+002 -0.522082E-003  0.685413E-003  0.861603E-003 -0.390221E-003  0.512300E-003  0.643991E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.210000E+003  0.300000E+002 -0.259808E+002 -0.160000E+002  0.748875E-003 -0.505874E-003  0.903727E-003  0.559656E-003 -0.378054E-003  0.675381E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.210500E+003  0.300000E+002 -0.258489E+002 -0.162262E+002 -0.895173E-003  0.314821E-003  0.948919E-003 -0.668889E-003  0.235240E-003  0.709049E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.211000E+003  0.300000E+002 -0.257150E+002 -0.164511E+002  0.985909E-003 -0.151338E-003  0.997457E-003  0.736572E-003 -0.113065E-003  0.745200E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.211500E+003  0.300000E+002 -0.255792E+002 -0.166750E+002 -0.104895E-002  0.385563E-004  0.104966E-002 -0.783538E-003  0.288005E-004  0.784068E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.212000E+003  0.300000E+002 -0.254414E+002 -0.168976E+002  0.110583E-002  0.919684E-005  0.110587E-002  0.825877E-003  0.686854E-005  0.825906E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.212500E+003  0.300000E+002 -0.253017E+002 -0.171190E+002 -0.116634E-002  0.202675E-004  0.116651E-002 -0.870894E-003  0.151336E-004  0.871026E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.213000E+003  0.300000E+002 -0.251601E+002 -0.173392E+002  0.122400E-002 -0.140164E-003  0.123200E-002  0.913765E-003 -0.104638E-003  0.919736E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.213500E+003  0.300000E+002 -0.250166E+002 -0.175581E+002 -0.125146E-002  0.362325E-003  0.130286E-002 -0.934052E-003  0.270428E-003  0.972412E-003  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.214000E+003  0.300000E+002 -0.248711E+002 -0.177758E+002  0.119661E-002 -0.686679E-003  0.137963E-002  0.892894E-003 -0.512393E-003  0.102947E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.214500E+003  0.300000E+002 -0.247238E+002 -0.179922E+002 -0.985509E-003  0.108121E-002  0.146295E-002 -0.735185E-003  0.806575E-003  0.109136E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.215000E+003  0.300000E+002 -0.245746E+002 -0.182073E+002  0.542492E-003 -0.145572E-002  0.155352E-002  0.404583E-003 -0.108565E-002  0.115859E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.215500E+003  0.300000E+002 -0.244235E+002 -0.184211E+002  0.160961E-003  0.164430E-002  0.165216E-002  0.120006E-003  0.122592E-002  0.123178E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.216000E+003  0.300000E+002 -0.242705E+002 -0.186336E+002 -0.102808E-002 -0.142821E-002  0.175976E-002 -0.766243E-003 -0.106446E-002  0.131157E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.216500E+003  0.300000E+002 -0.241157E+002 -0.188447E+002  0.176456E-002  0.640845E-003  0.187733E-002  0.131468E-002  0.477459E-003  0.139869E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.217000E+003  0.300000E+002 -0.239591E+002 -0.190545E+002 -0.190266E-002  0.635746E-003  0.200607E-002 -0.141702E-002  0.473475E-003  0.149403E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.217500E+003  0.300000E+002 -0.238006E+002 -0.192628E+002  0.103898E-002 -0.187916E-002  0.214726E-002  0.773457E-003 -0.139892E-002  0.159850E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.218000E+003  0.300000E+002 -0.236403E+002 -0.194698E+002  0.703963E-003  0.219217E-002  0.230242E-002  0.523811E-003  0.163117E-002  0.171321E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.218500E+003  0.300000E+002 -0.234782E+002 -0.196754E+002 -0.230439E-002 -0.898219E-003  0.247326E-002 -0.171379E-002 -0.668013E-003  0.183938E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.219000E+003  0.300000E+002 -0.233144E+002 -0.198796E+002  0.221259E-002 -0.147951E-002  0.266168E-002  0.164460E-002 -0.109971E-002  0.197840E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.219500E+003  0.300000E+002 -0.231487E+002 -0.200823E+002  0.150245E-003  0.286597E-002  0.286990E-002  0.111606E-003  0.212892E-002  0.213185E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.220000E+003  0.300000E+002 -0.229813E+002 -0.202836E+002 -0.284106E-002 -0.124134E-002  0.310041E-002 -0.210897E-002 -0.921468E-003  0.230149E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.220500E+003  0.300000E+002 -0.228122E+002 -0.204834E+002  0.241573E-002 -0.232966E-002  0.335605E-002  0.179188E-002 -0.172803E-002  0.248936E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.221000E+003  0.300000E+002 -0.226413E+002 -0.206818E+002  0.157766E-002  0.328031E-002  0.363998E-002  0.116925E-002  0.243113E-002  0.269769E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.221500E+003  0.300000E+002 -0.224687E+002 -0.208786E+002 -0.387552E-002  0.793122E-003  0.395584E-002 -0.286955E-002  0.587252E-003  0.292903E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.222000E+003  0.300000E+002 -0.222943E+002 -0.210739E+002 -0.119797E-003 -0.430595E-002  0.430761E-002 -0.886083E-004 -0.318490E-002  0.318613E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.222500E+003  0.300000E+002 -0.221183E+002 -0.212677E+002  0.468686E-002  0.347779E-003  0.469975E-002  0.346256E-002  0.256932E-003  0.347208E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.223000E+003  0.300000E+002 -0.219406E+002 -0.214600E+002 -0.533613E-003  0.510938E-002  0.513716E-002 -0.393700E-003  0.376970E-002  0.379020E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.223500E+003  0.300000E+002 -0.217612E+002 -0.216506E+002 -0.561410E-002 -0.351634E-003  0.562510E-002 -0.413589E-002 -0.259047E-003  0.414399E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.224000E+003  0.300000E+002 -0.215802E+002 -0.218398E+002 -0.308173E-003 -0.616139E-002  0.616910E-002 -0.226646E-003 -0.453141E-002  0.453707E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.224500E+003  0.300000E+002 -0.213975E+002 -0.220273E+002  0.659190E-002 -0.156370E-002  0.677483E-002  0.483874E-002 -0.114782E-002  0.497302E-002  0.220000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
