 % the field is all
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.105932E+001  0.105932E+001  0.105932E+001  0.369393E+001  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.383241E+003  0.177395E+002  0.163000E+002 -0.300000E+001 -0.210508E-003 -0.141493E-003  0.253642E-003  0.175665E-003  0.355863E-003  0.396859E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.383114E+003  0.178314E+002  0.164000E+002 -0.300000E+001 -0.168242E-003 -0.185245E-003  0.250243E-003  0.831501E-004  0.388678E-003  0.397473E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382989E+003  0.179234E+002  0.165000E+002 -0.300000E+001 -0.117523E-003 -0.217207E-003  0.246963E-003 -0.147831E-004  0.397812E-003  0.398086E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382865E+003  0.180155E+002  0.166000E+002 -0.300000E+001 -0.614761E-004 -0.235908E-003  0.243787E-003 -0.112153E-003  0.382601E-003  0.398700E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382742E+003  0.181077E+002  0.167000E+002 -0.300000E+001 -0.342523E-005 -0.240671E-003  0.240695E-003 -0.202978E-003  0.343878E-003  0.399315E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382620E+003  0.182000E+002  0.168000E+002 -0.300000E+001  0.532665E-004 -0.231632E-003  0.237678E-003 -0.281661E-003  0.283925E-003  0.399933E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382499E+003  0.182923E+002  0.169000E+002 -0.300000E+001  0.105436E-003 -0.209703E-003  0.234717E-003 -0.343316E-003  0.206341E-003  0.400553E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382380E+003  0.183848E+002  0.170000E+002 -0.300000E+001  0.150262E-003 -0.176499E-003  0.231798E-003 -0.384092E-003  0.115827E-003  0.401176E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382262E+003  0.184773E+002  0.171000E+002 -0.300000E+001  0.185420E-003 -0.134236E-003  0.228911E-003 -0.401403E-003  0.178970E-004  0.401802E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382145E+003  0.185699E+002  0.172000E+002 -0.300000E+001  0.209218E-003 -0.855674E-004  0.226040E-003 -0.394101E-003 -0.814522E-004  0.402430E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.382029E+003  0.186625E+002  0.173000E+002 -0.300000E+001  0.220655E-003 -0.334228E-004  0.223172E-003 -0.362546E-003 -0.176113E-003  0.403058E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381915E+003  0.187553E+002  0.174000E+002 -0.300000E+001  0.219461E-003  0.191554E-004  0.220296E-003 -0.308600E-003 -0.260243E-003  0.403684E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381801E+003  0.188481E+002  0.175000E+002 -0.300000E+001  0.206098E-003  0.691916E-004  0.217402E-003 -0.235509E-003 -0.328635E-003  0.404308E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381689E+003  0.189410E+002  0.176000E+002 -0.300000E+001  0.181697E-003  0.113964E-003  0.214480E-003 -0.147710E-003 -0.377025E-003  0.404927E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381578E+003  0.190339E+002  0.177000E+002 -0.300000E+001  0.147977E-003  0.151141E-003  0.211520E-003 -0.505661E-004 -0.402373E-003  0.405538E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381468E+003  0.191269E+002  0.178000E+002 -0.300000E+001  0.107134E-003  0.178886E-003  0.208514E-003  0.499707E-004 -0.403054E-003  0.406140E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381359E+003  0.192200E+002  0.179000E+002 -0.300000E+001  0.616875E-004  0.195974E-003  0.205453E-003  0.147720E-003 -0.378955E-003  0.406728E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381251E+003  0.193132E+002  0.180000E+002 -0.300000E+001  0.143231E-004  0.201824E-003  0.202332E-003  0.236654E-003 -0.331495E-003  0.407301E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381143E+003  0.194064E+002  0.181000E+002 -0.300000E+001 -0.322657E-004  0.196512E-003  0.199143E-003  0.311275E-003 -0.263538E-003  0.407853E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.381038E+003  0.194997E+002  0.182000E+002 -0.300000E+001 -0.755104E-004  0.180742E-003  0.195881E-003  0.366957E-003 -0.179220E-003  0.408384E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380933E+003  0.195931E+002  0.183000E+002 -0.300000E+001 -0.113157E-003  0.155782E-003  0.192542E-003  0.400229E-003 -0.836969E-004  0.408887E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380829E+003  0.196865E+002  0.184000E+002 -0.300000E+001 -0.143338E-003  0.123374E-003  0.189121E-003  0.409000E-003  0.171743E-004  0.409361E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380726E+003  0.197800E+002  0.185000E+002 -0.300000E+001 -0.164697E-003  0.856023E-004  0.185615E-003  0.392685E-003  0.117194E-003  0.409800E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380624E+003  0.198736E+002  0.186000E+002 -0.300000E+001 -0.176429E-003  0.447716E-004  0.182021E-003  0.352248E-003  0.210206E-003  0.410201E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380522E+003  0.199672E+002  0.187000E+002 -0.300000E+001 -0.178307E-003  0.326519E-005  0.178337E-003  0.290143E-003  0.290480E-003  0.410563E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380422E+003  0.200609E+002  0.188000E+002 -0.300000E+001 -0.170677E-003 -0.366220E-004  0.174562E-003  0.210165E-003  0.353059E-003  0.410878E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380323E+003  0.201547E+002  0.189000E+002 -0.300000E+001 -0.154403E-003 -0.727750E-004  0.170694E-003  0.117216E-003  0.394080E-003  0.411143E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380225E+003  0.202485E+002  0.190000E+002 -0.300000E+001 -0.130799E-003 -0.103399E-003  0.166732E-003  0.170010E-004  0.411006E-003  0.411357E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380127E+003  0.203423E+002  0.191000E+002 -0.300000E+001 -0.101530E-003 -0.127104E-003  0.162677E-003 -0.843220E-004  0.402783E-003  0.411515E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.380031E+003  0.204362E+002  0.192000E+002 -0.300000E+001 -0.684858E-004 -0.142976E-003  0.158532E-003 -0.180524E-003  0.369911E-003  0.411610E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379935E+003  0.205302E+002  0.193000E+002 -0.300000E+001 -0.336852E-004 -0.150573E-003  0.154295E-003 -0.265695E-003  0.314413E-003  0.411642E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379841E+003  0.206243E+002  0.194000E+002 -0.300000E+001  0.878984E-006 -0.149965E-003  0.149968E-003 -0.334606E-003  0.239707E-003  0.411607E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379747E+003  0.207183E+002  0.195000E+002 -0.300000E+001  0.333329E-004 -0.141683E-003  0.145551E-003 -0.383035E-003  0.150393E-003  0.411502E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379654E+003  0.208125E+002  0.196000E+002 -0.300000E+001  0.620577E-004 -0.126666E-003  0.141051E-003 -0.408026E-003  0.519718E-004  0.411322E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379562E+003  0.209067E+002  0.197000E+002 -0.300000E+001  0.857313E-004 -0.106178E-003  0.136469E-003 -0.408074E-003 -0.495026E-004  0.411066E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379470E+003  0.210010E+002  0.198000E+002 -0.300000E+001  0.103417E-003 -0.817174E-004  0.131806E-003 -0.383217E-003 -0.147795E-003  0.410729E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
  0.379380E+003  0.210953E+002  0.199000E+002 -0.300000E+001  0.114597E-003 -0.549033E-004  0.127070E-003 -0.335027E-003 -0.236876E-003  0.410309E-003  0.000000E+000  0.472000E+001  0.640000E+001  0.379000E+001  0.313000E+001  0.269000E+001  0.893000E+001  0.500000E+001  0.100000E+002
